,init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs,leaving_bs,entering_bs,duplicate_count,kind
2247,0,368,460,2,M1.a,X1.a,L3.a,4,inter-XtoL
2248,0,369,475,2,M1.a,X1.a,L3.a,4,inter-XtoL
2249,0,369,478,2,M1.a,X1.a,L5.c,4,inter-XtoL
2250,0,375,480,2,M1.a,X1.a,L4.c,4,inter-XtoL
2251,0,375,462,2,M1.a,X1.a,L3.a,4,inter-XtoL
2252,0,380,481,2,M1.a,X1.a,L4.a,4,inter-XtoL
2253,0,380,482,2,M1.a,X1.a,L3.a,4,inter-XtoL
2254,0,381,479,2,M1.a,X1.a,L4.b,4,inter-XtoL
2255,0,381,483,2,M1.a,X1.a,L6.a,2,inter-XtoL
2256,0,392,470,2,M1.a,X1.a,L4.b,2,inter-XtoL
2257,0,392,474,2,M1.a,X1.a,L3.a,4,inter-XtoL
2258,0,392,483,2,M1.a,X1.a,L6.a,2,inter-XtoL
2259,0,394,470,2,M1.a,X1.a,L3.a,8,inter-XtoL
2260,0,395,471,2,M1.a,X1.a,L3.a,8,inter-XtoL
2261,0,396,473,2,M1.a,X1.a,L3.a,4,inter-XtoL
2262,0,396,476,2,M1.a,X1.a,L4.a,4,inter-XtoL
2263,0,404,480,2,M1.a,X1.a,L5.b,2,inter-XtoL
2264,0,404,459,2,M1.a,X1.a,L4.a,2,inter-XtoL
2265,0,404,463,2,M1.a,X1.a,L3.a,2,inter-XtoL
2266,0,404,477,2,M1.a,X1.a,L2.c,2,inter-XtoL
2267,0,405,475,2,M1.a,X1.a,L4.b,2,inter-XtoL
2268,0,405,478,2,M1.a,X1.a,L2.c,4,inter-XtoL
2269,0,411,478,2,M1.a,X1.a,L2.c,8,inter-XtoL
2270,0,416,472,2,M1.a,X1.a,L3.a,4,inter-XtoL
2271,0,416,481,2,M1.a,X1.a,L1.c,4,inter-XtoL
2272,0,417,479,2,M1.a,X1.a,L1.c,4,inter-XtoL
2273,0,417,474,2,M1.a,X1.a,L3.a,4,inter-XtoL
2274,0,419,456,2,M1.a,X1.a,L2.a,4,inter-XtoL
2275,0,419,468,2,M1.a,X1.a,L6.a,2,inter-XtoL
2276,0,420,465,2,M1.a,X1.a,L2.a,8,inter-XtoL
2277,0,421,467,2,M1.a,X1.a,L3.b,4,inter-XtoL
2278,0,421,458,2,M1.a,X1.a,L2.a,2,inter-XtoL
2279,0,422,457,2,M1.a,X1.a,L3.b,4,inter-XtoL
2280,0,422,464,2,M1.a,X1.a,L2.a,4,inter-XtoL
2281,0,423,485,2,M1.a,X1.a,L6.a,4,inter-XtoL
2282,0,423,484,2,M1.a,X1.a,L5.a,2,inter-XtoL
2283,0,426,485,2,M1.a,X1.a,L4.a,4,inter-XtoL
2284,0,426,487,2,M1.a,X1.a,L5.a,2,inter-XtoL
2285,0,428,489,2,M1.a,X1.a,L6.b,4,inter-XtoL
2286,0,428,488,2,M1.a,X1.a,L5.a,2,inter-XtoL
2287,0,433,490,2,M1.a,X1.a,L4.a,4,inter-XtoL
2288,0,437,489,2,M1.a,X1.a,L3.c,2,inter-XtoL
2289,0,437,493,2,M1.a,X1.a,L6.b,2,inter-XtoL
2290,0,437,492,2,M1.a,X1.a,L5.a,2,inter-XtoL
2291,0,442,494,2,M1.a,X1.a,L4.a,4,inter-XtoL
2292,0,443,488,2,M1.a,X1.a,L3.c,2,inter-XtoL
2293,0,443,492,2,M1.a,X1.a,L6.a,4,inter-XtoL
2294,0,444,490,2,M1.a,X1.a,L3.c,2,inter-XtoL
2295,0,444,494,2,M1.a,X1.a,L6.c,2,inter-XtoL
2296,0,451,491,2,M1.a,X1.a,L3.c,2,inter-XtoL
2297,0,451,496,2,M1.a,X1.a,L5.c,4,inter-XtoL
2298,0,457,499,2,M1.a,X1.a,L3.a,4,inter-XtoL
2299,0,457,498,2,M1.a,X1.a,L5.a,2,inter-XtoL
2300,0,464,500,2,M1.a,X1.a,L4.a,2,inter-XtoL
2301,0,464,499,2,M1.a,X1.a,L3.a,4,inter-XtoL
2302,0,465,497,2,M1.a,X1.a,L4.b,2,inter-XtoL
2303,0,465,501,2,M1.a,X1.a,L6.a,2,inter-XtoL
2304,0,486,502,2,M1.a,X1.a,L5.a,4,inter-XtoL
2305,0,495,503,2,M1.a,X1.a,L3.c,4,inter-XtoL
2306,3,1,5,2,M1.b,X0.a,L1.a,3,inter-XtoL
2307,3,3,6,2,M1.b,X0.a,L1.a,2,inter-XtoL
2308,3,4,10,2,M1.b,X0.a,L1.c,1,inter-XtoL
2309,3,5,9,2,M1.b,X0.a,L1.a,4,inter-XtoL
2310,3,6,11,2,M1.b,X0.a,L2.a,2,inter-XtoL
2311,3,6,13,2,M1.b,X0.a,L1.c,1,inter-XtoL
2312,3,8,16,2,M1.b,X0.a,L1.c,2,inter-XtoL
2313,3,9,20,2,M1.b,X0.a,L2.a,4,inter-XtoL
2314,3,9,19,2,M1.b,X0.a,L1.c,1,inter-XtoL
2315,3,10,15,2,M1.b,X0.a,L2.a,2,inter-XtoL
2316,3,11,27,2,M1.b,X0.a,L3.a,2,inter-XtoL
2317,3,11,24,2,M1.b,X0.a,L1.c,1,inter-XtoL
2318,3,11,26,2,M1.b,X0.a,L2.c,1,inter-XtoL
2319,3,12,22,2,M1.b,X0.a,L2.c,1,inter-XtoL
2320,3,13,24,2,M1.b,X0.a,L2.a,4,inter-XtoL
2321,3,14,29,2,M1.b,X0.a,L1.c,3,inter-XtoL
2322,3,15,34,2,M1.b,X0.a,L3.a,2,inter-XtoL
2323,3,15,32,2,M1.b,X0.a,L2.c,1,inter-XtoL
2324,3,16,35,2,M1.b,X0.a,L3.a,2,inter-XtoL
2325,3,16,31,2,M1.b,X0.a,L1.c,1,inter-XtoL
2326,3,17,33,2,M1.b,X0.a,L1.c,2,inter-XtoL
2327,3,17,36,2,M1.b,X0.a,L2.c,1,inter-XtoL
2328,3,19,38,2,M1.b,X0.a,L2.a,6,inter-XtoL
2329,3,20,38,2,M1.b,X0.a,L1.c,2,inter-XtoL
2330,3,20,39,2,M1.b,X0.a,L3.b,4,inter-XtoL
2331,3,21,43,2,M1.b,X0.a,L2.c,2,inter-XtoL
2332,3,22,47,2,M1.b,X0.a,L3.a,2,inter-XtoL
2333,3,23,58,2,M1.b,X0.a,L3.a,1,inter-XtoL
2334,3,23,46,2,M1.b,X0.a,L2.c,1,inter-XtoL
2335,3,24,49,2,M1.b,X0.a,L3.a,2,inter-XtoL
2336,3,24,52,2,M1.b,X0.a,L4.a,2,inter-XtoL
2337,3,24,48,2,M1.b,X0.a,L2.c,1,inter-XtoL
2338,3,25,45,2,M1.b,X0.a,L1.c,2,inter-XtoL
2339,3,26,53,2,M1.b,X0.a,L3.a,4,inter-XtoL
2340,3,26,48,2,M1.b,X0.a,L1.c,1,inter-XtoL
2341,3,27,55,2,M1.b,X0.a,L6.a,2,inter-XtoL
2342,3,27,49,2,M1.b,X0.a,L1.c,1,inter-XtoL
2343,3,27,57,2,M1.b,X0.a,L3.a,1,inter-XtoL
2344,3,27,53,2,M1.b,X0.a,L2.c,1,inter-XtoL
2345,3,28,60,2,M1.b,X0.a,L3.c,1,inter-XtoL
2346,3,29,64,2,M1.b,X0.a,L4.a,2,inter-XtoL
2347,3,29,61,2,M1.b,X0.a,L2.c,2,inter-XtoL
2348,3,30,72,2,M1.b,X0.a,L3.a,1,inter-XtoL
2349,3,31,66,2,M1.b,X0.a,L3.a,4,inter-XtoL
2350,3,32,68,2,M1.b,X0.a,L3.a,4,inter-XtoL
2351,3,33,76,2,M1.b,X0.a,L4.a,2,inter-XtoL
2352,3,33,88,2,M1.b,X0.a,L3.a,1,inter-XtoL
2353,3,33,65,2,M1.b,X0.a,L2.c,1,inter-XtoL
2354,3,34,77,2,M1.b,X0.a,L6.a,2,inter-XtoL
2355,3,34,86,2,M1.b,X0.a,L3.a,1,inter-XtoL
2356,3,34,68,2,M1.b,X0.a,L2.c,1,inter-XtoL
2357,3,35,74,2,M1.b,X0.a,L3.a,2,inter-XtoL
2358,3,35,66,2,M1.b,X0.a,L4.a,1,inter-XtoL
2359,3,35,71,2,M1.b,X0.a,L2.c,1,inter-XtoL
2360,3,36,65,2,M1.b,X0.a,L1.c,2,inter-XtoL
2361,3,36,79,2,M1.b,X0.a,L5.a,2,inter-XtoL
2362,3,37,75,2,M1.b,X0.a,L1.c,2,inter-XtoL
2363,3,37,80,2,M1.b,X0.a,L2.c,2,inter-XtoL
2364,3,38,89,2,M1.b,X0.a,L2.a,1,inter-XtoL
2365,3,38,84,2,M1.b,X0.a,L3.b,4,inter-XtoL
2366,3,38,87,2,M1.b,X0.a,L5.a,2,inter-XtoL
2367,3,39,90,2,M1.b,X0.a,L5.a,4,inter-XtoL
2368,3,39,87,2,M1.b,X0.a,L2.a,2,inter-XtoL
2369,3,39,84,2,M1.b,X0.a,L1.c,1,inter-XtoL
2370,3,40,73,2,M1.b,X0.a,L2.a,1,inter-XtoL
2371,3,41,85,2,M1.b,X0.a,L1.a,4,inter-XtoL
2372,3,43,93,2,M1.b,X0.a,L3.c,1,inter-XtoL
2373,3,43,97,2,M1.b,X0.a,L4.a,2,inter-XtoL
2374,3,44,95,2,M1.b,X0.a,L2.c,2,inter-XtoL
2375,3,44,99,2,M1.b,X0.a,L4.a,1,inter-XtoL
2376,3,45,103,2,M1.b,X0.a,L4.a,2,inter-XtoL
2377,3,45,115,2,M1.b,X0.a,L3.a,1,inter-XtoL
2378,3,46,114,2,M1.b,X0.a,L3.a,1,inter-XtoL
2379,3,46,106,2,M1.b,X0.a,L5.a,2,inter-XtoL
2380,3,47,109,2,M1.b,X0.a,L6.a,2,inter-XtoL
2381,3,47,111,2,M1.b,X0.a,L3.a,1,inter-XtoL
2382,3,48,100,2,M1.b,X0.a,L3.a,4,inter-XtoL
2383,3,48,112,2,M1.b,X0.a,L4.a,2,inter-XtoL
2384,3,49,120,2,M1.b,X0.a,L6.a,2,inter-XtoL
2385,3,49,119,2,M1.b,X0.a,L4.a,2,inter-XtoL
2386,3,49,136,2,M1.b,X0.a,L3.a,1,inter-XtoL
2387,3,49,100,2,M1.b,X0.a,L2.c,1,inter-XtoL
2388,3,50,104,2,M1.b,X0.a,L4.a,1,inter-XtoL
2389,3,50,129,2,M1.b,X0.a,L3.a,1,inter-XtoL
2390,3,50,101,2,M1.b,X0.a,L2.c,1,inter-XtoL
2391,3,51,121,2,M1.b,X0.a,L6.a,1,inter-XtoL
2392,3,51,128,2,M1.b,X0.a,L3.a,1,inter-XtoL
2393,3,51,107,2,M1.b,X0.a,L2.c,1,inter-XtoL
2394,3,52,112,2,M1.b,X0.a,L2.c,2,inter-XtoL
2395,3,52,119,2,M1.b,X0.a,L3.a,4,inter-XtoL
2396,3,53,125,2,M1.b,X0.a,L6.a,2,inter-XtoL
2397,3,53,100,2,M1.b,X0.a,L1.c,1,inter-XtoL
2398,3,53,130,2,M1.b,X0.a,L3.a,1,inter-XtoL
2399,3,53,126,2,M1.b,X0.a,L5.a,2,inter-XtoL
2400,3,54,102,2,M1.b,X0.a,L1.c,3,inter-XtoL
2401,3,55,125,2,M1.b,X0.a,L2.c,1,inter-XtoL
2402,3,55,134,2,M1.b,X0.a,L3.a,1,inter-XtoL
2403,3,55,120,2,M1.b,X0.a,L1.c,1,inter-XtoL
2404,3,55,132,2,M1.b,X0.a,L6.b,1,inter-XtoL
2405,3,55,131,2,M1.b,X0.a,L4.a,2,inter-XtoL
2406,3,57,130,2,M1.b,X0.a,L2.a,1,inter-XtoL
2407,3,57,134,2,M1.b,X0.a,L3.b,4,inter-XtoL
2408,3,57,136,2,M1.b,X0.a,L5.a,1,inter-XtoL
2409,3,58,114,2,M1.b,X0.a,L2.a,1,inter-XtoL
2410,3,58,123,2,M1.b,X0.a,L3.b,2,inter-XtoL
2411,3,59,113,2,M1.b,X0.a,L2.a,2,inter-XtoL
2412,3,59,135,2,M1.b,X0.a,L5.a,1,inter-XtoL
2413,3,60,140,2,M1.b,X0.a,L4.a,2,inter-XtoL
2414,3,61,137,2,M1.b,X0.a,L3.c,1,inter-XtoL
2415,3,61,143,2,M1.b,X0.a,L4.a,4,inter-XtoL
2416,3,62,138,2,M1.b,X0.a,L3.c,1,inter-XtoL
2417,3,62,146,2,M1.b,X0.a,L4.a,1,inter-XtoL
2418,3,63,141,2,M1.b,X0.a,L2.c,2,inter-XtoL
2419,3,64,150,2,M1.b,X0.a,L6.b,2,inter-XtoL
2420,3,64,143,2,M1.b,X0.a,L2.c,2,inter-XtoL
2421,3,64,149,2,M1.b,X0.a,L4.a,1,inter-XtoL
2422,3,65,156,2,M1.b,X0.a,L4.a,2,inter-XtoL
2423,3,65,179,2,M1.b,X0.a,L3.a,1,inter-XtoL
2424,3,65,152,2,M1.b,X0.a,L5.a,2,inter-XtoL
2425,3,66,163,2,M1.b,X0.a,L6.a,2,inter-XtoL
2426,3,66,162,2,M1.b,X0.a,L4.a,2,inter-XtoL
2427,3,66,176,2,M1.b,X0.a,L3.a,1,inter-XtoL
2428,3,67,165,2,M1.b,X0.a,L3.a,2,inter-XtoL
2429,3,68,166,2,M1.b,X0.a,L6.a,2,inter-XtoL
2430,3,68,180,2,M1.b,X0.a,L3.a,1,inter-XtoL
2431,3,68,167,2,M1.b,X0.a,L5.a,2,inter-XtoL
2432,3,69,158,2,M1.b,X0.a,L3.a,2,inter-XtoL
2433,3,70,154,2,M1.b,X0.a,L3.a,1,inter-XtoL
2434,3,70,173,2,M1.b,X0.a,L6.a,1,inter-XtoL
2435,3,71,151,2,M1.b,X0.a,L3.a,4,inter-XtoL
2436,3,71,176,2,M1.b,X0.a,L4.a,1,inter-XtoL
2437,3,72,159,2,M1.b,X0.a,L3.a,2,inter-XtoL
2438,3,73,168,2,M1.b,X0.a,L3.a,2,inter-XtoL
2439,3,74,184,2,M1.b,X0.a,L6.a,2,inter-XtoL
2440,3,74,163,2,M1.b,X0.a,L4.a,1,inter-XtoL
2441,3,74,201,2,M1.b,X0.a,L3.a,1,inter-XtoL
2442,3,74,151,2,M1.b,X0.a,L2.c,1,inter-XtoL
2443,3,75,188,2,M1.b,X0.a,L6.a,1,inter-XtoL
2444,3,75,186,2,M1.b,X0.a,L4.a,2,inter-XtoL
2445,3,75,198,2,M1.b,X0.a,L3.a,1,inter-XtoL
2446,3,75,153,2,M1.b,X0.a,L2.c,1,inter-XtoL
2447,3,76,181,2,M1.b,X0.a,L6.b,2,inter-XtoL
2448,3,76,174,2,M1.b,X0.a,L4.a,1,inter-XtoL
2449,3,76,192,2,M1.b,X0.a,L3.a,1,inter-XtoL
2450,3,76,156,2,M1.b,X0.a,L2.c,1,inter-XtoL
2451,3,77,190,2,M1.b,X0.a,L4.a,2,inter-XtoL
2452,3,77,208,2,M1.b,X0.a,L3.a,1,inter-XtoL
2453,3,77,191,2,M1.b,X0.a,L6.b,1,inter-XtoL
2454,3,77,166,2,M1.b,X0.a,L2.c,1,inter-XtoL
2455,3,78,171,2,M1.b,X0.a,L2.c,2,inter-XtoL
2456,3,79,197,2,M1.b,X0.a,L6.a,2,inter-XtoL
2457,3,79,152,2,M1.b,X0.a,L1.c,2,inter-XtoL
2458,3,79,200,2,M1.b,X0.a,L3.a,1,inter-XtoL
2459,3,80,198,2,M1.b,X0.a,L6.a,1,inter-XtoL
2460,3,80,153,2,M1.b,X0.a,L1.c,1,inter-XtoL
2461,3,80,202,2,M1.b,X0.a,L3.a,1,inter-XtoL
2462,3,80,194,2,M1.b,X0.a,L5.a,2,inter-XtoL
2463,3,81,164,2,M1.b,X0.a,L1.c,1,inter-XtoL
2464,3,81,177,2,M1.b,X0.a,L3.a,1,inter-XtoL
2465,3,82,193,2,M1.b,X0.a,L2.c,2,inter-XtoL
2466,3,82,206,2,M1.b,X0.a,L3.a,1,inter-XtoL
2467,3,82,182,2,M1.b,X0.a,L1.c,2,inter-XtoL
2468,3,83,175,2,M1.b,X0.a,L4.b,2,inter-XtoL
2469,3,85,207,2,M1.b,X0.a,L3.b,2,inter-XtoL
2470,3,85,210,2,M1.b,X0.a,L2.a,2,inter-XtoL
2471,3,85,211,2,M1.b,X0.a,L5.a,1,inter-XtoL
2472,3,86,180,2,M1.b,X0.a,L2.a,1,inter-XtoL
2473,3,86,208,2,M1.b,X0.a,L3.b,4,inter-XtoL
2474,3,88,179,2,M1.b,X0.a,L2.a,1,inter-XtoL
2475,3,88,192,2,M1.b,X0.a,L3.b,4,inter-XtoL
2476,3,91,209,2,M1.b,X0.a,L1.c,5,inter-XtoL
2477,3,92,178,2,M1.b,X0.a,L2.a,2,inter-XtoL
2478,3,93,216,2,M1.b,X0.a,L4.a,4,inter-XtoL
2479,3,94,218,2,M1.b,X0.a,L4.a,1,inter-XtoL
2480,3,95,213,2,M1.b,X0.a,L3.c,1,inter-XtoL
2481,3,95,223,2,M1.b,X0.a,L4.a,1,inter-XtoL
2482,3,95,224,2,M1.b,X0.a,L5.a,2,inter-XtoL
2483,3,96,214,2,M1.b,X0.a,L3.c,1,inter-XtoL
2484,3,97,216,2,M1.b,X0.a,L3.c,1,inter-XtoL
2485,3,97,228,2,M1.b,X0.a,L6.b,2,inter-XtoL
2486,3,97,227,2,M1.b,X0.a,L4.a,1,inter-XtoL
2487,3,98,220,2,M1.b,X0.a,L2.c,2,inter-XtoL
2488,3,98,230,2,M1.b,X0.a,L4.a,1,inter-XtoL
2489,3,98,232,2,M1.b,X0.a,L6.b,1,inter-XtoL
2490,3,99,233,2,M1.b,X0.a,L5.a,2,inter-XtoL
2491,3,99,223,2,M1.b,X0.a,L2.c,2,inter-XtoL
2492,3,101,245,2,M1.b,X0.a,L4.a,1,inter-XtoL
2493,3,101,275,2,M1.b,X0.a,L3.a,1,inter-XtoL
2494,3,101,235,2,M1.b,X0.a,L5.a,2,inter-XtoL
2495,3,102,247,2,M1.b,X0.a,L4.a,2,inter-XtoL
2496,3,102,250,2,M1.b,X0.a,L3.a,2,inter-XtoL
2497,3,103,254,2,M1.b,X0.a,L6.a,2,inter-XtoL
2498,3,103,251,2,M1.b,X0.a,L4.a,1,inter-XtoL
2499,3,103,261,2,M1.b,X0.a,L3.a,1,inter-XtoL
2500,3,104,256,2,M1.b,X0.a,L4.a,2,inter-XtoL
2501,3,104,245,2,M1.b,X0.a,L3.a,1,inter-XtoL
2502,3,104,259,2,M1.b,X0.a,L6.a,1,inter-XtoL
2503,3,105,280,2,M1.b,X0.a,L3.a,1,inter-XtoL
2504,3,106,264,2,M1.b,X0.a,L6.a,2,inter-XtoL
2505,3,106,270,2,M1.b,X0.a,L3.a,1,inter-XtoL
2506,3,106,239,2,M1.b,X0.a,L5.a,1,inter-XtoL
2507,3,107,265,2,M1.b,X0.a,L6.a,1,inter-XtoL
2508,3,107,281,2,M1.b,X0.a,L3.a,1,inter-XtoL
2509,3,107,262,2,M1.b,X0.a,L5.a,2,inter-XtoL
2510,3,109,271,2,M1.b,X0.a,L4.a,2,inter-XtoL
2511,3,109,234,2,M1.b,X0.a,L3.a,1,inter-XtoL
2512,3,109,273,2,M1.b,X0.a,L6.b,1,inter-XtoL
2513,3,110,282,2,M1.b,X0.a,L3.a,1,inter-XtoL
2514,3,111,234,2,M1.b,X0.a,L3.a,4,inter-XtoL
2515,3,113,277,2,M1.b,X0.a,L4.b,1,inter-XtoL
2516,3,113,238,2,M1.b,X0.a,L3.a,2,inter-XtoL
2517,3,113,279,2,M1.b,X0.a,L5.a,1,inter-XtoL
2518,3,114,239,2,M1.b,X0.a,L3.a,2,inter-XtoL
2519,3,114,278,2,M1.b,X0.a,L4.a,2,inter-XtoL
2520,3,115,251,2,M1.b,X0.a,L3.a,4,inter-XtoL
2521,3,116,248,2,M1.b,X0.a,L2.c,2,inter-XtoL
2522,3,116,288,2,M1.b,X0.a,L3.a,2,inter-XtoL
2523,3,117,287,2,M1.b,X0.a,L6.a,1,inter-XtoL
2524,3,117,258,2,M1.b,X0.a,L4.a,1,inter-XtoL
2525,3,117,298,2,M1.b,X0.a,L3.a,1,inter-XtoL
2526,3,117,236,2,M1.b,X0.a,L2.c,1,inter-XtoL
2527,3,118,237,2,M1.b,X0.a,L2.c,2,inter-XtoL
2528,3,118,289,2,M1.b,X0.a,L3.a,2,inter-XtoL
2529,3,121,291,2,M1.b,X0.a,L4.a,2,inter-XtoL
2530,3,121,265,2,M1.b,X0.a,L3.a,1,inter-XtoL
2531,3,121,242,2,M1.b,X0.a,L2.c,1,inter-XtoL
2532,3,122,286,2,M1.b,X0.a,L5.b,1,inter-XtoL
2533,3,122,293,2,M1.b,X0.a,L6.a,1,inter-XtoL
2534,3,122,305,2,M1.b,X0.a,L3.a,1,inter-XtoL
2535,3,122,263,2,M1.b,X0.a,L2.c,1,inter-XtoL
2536,3,123,278,2,M1.b,X0.a,L4.b,1,inter-XtoL
2537,3,123,284,2,M1.b,X0.a,L3.a,2,inter-XtoL
2538,3,123,274,2,M1.b,X0.a,L2.c,1,inter-XtoL
2539,3,124,300,2,M1.b,X0.a,L4.b,1,inter-XtoL
2540,3,124,240,2,M1.b,X0.a,L1.c,2,inter-XtoL
2541,3,124,301,2,M1.b,X0.a,L5.a,1,inter-XtoL
2542,3,127,241,2,M1.b,X0.a,L1.c,1,inter-XtoL
2543,3,127,304,2,M1.b,X0.a,L3.a,2,inter-XtoL
2544,3,127,303,2,M1.b,X0.a,L6.a,1,inter-XtoL
2545,3,128,242,2,M1.b,X0.a,L1.c,1,inter-XtoL
2546,3,128,281,2,M1.b,X0.a,L3.a,1,inter-XtoL
2547,3,128,296,2,M1.b,X0.a,L5.a,2,inter-XtoL
2548,3,129,295,2,M1.b,X0.a,L4.a,2,inter-XtoL
2549,3,129,259,2,M1.b,X0.a,L1.c,1,inter-XtoL
2550,3,129,275,2,M1.b,X0.a,L3.a,1,inter-XtoL
2551,3,133,276,2,M1.b,X0.a,L5.a,1,inter-XtoL
2552,3,135,307,2,M1.b,X0.a,L3.b,2,inter-XtoL
2553,3,135,279,2,M1.b,X0.a,L2.a,2,inter-XtoL
2554,3,138,313,2,M1.b,X0.a,L4.a,1,inter-XtoL
2555,3,138,314,2,M1.b,X0.a,L5.a,2,inter-XtoL
2556,3,140,318,2,M1.b,X0.a,L6.b,2,inter-XtoL
2557,3,140,317,2,M1.b,X0.a,L4.a,1,inter-XtoL
2558,3,141,308,2,M1.b,X0.a,L3.c,1,inter-XtoL
2559,3,141,324,2,M1.b,X0.a,L5.a,2,inter-XtoL
2560,3,142,309,2,M1.b,X0.a,L3.c,1,inter-XtoL
2561,3,142,325,2,M1.b,X0.a,L4.a,2,inter-XtoL
2562,3,144,310,2,M1.b,X0.a,L3.c,1,inter-XtoL
2563,3,144,323,2,M1.b,X0.a,L4.b,2,inter-XtoL
2564,3,145,315,2,M1.b,X0.a,L3.c,1,inter-XtoL
2565,3,145,327,2,M1.b,X0.a,L4.a,1,inter-XtoL
2566,3,145,329,2,M1.b,X0.a,L6.b,1,inter-XtoL
2567,3,146,313,2,M1.b,X0.a,L3.c,1,inter-XtoL
2568,3,146,331,2,M1.b,X0.a,L5.a,2,inter-XtoL
2569,3,147,319,2,M1.b,X0.a,L2.c,2,inter-XtoL
2570,3,147,337,2,M1.b,X0.a,L6.b,1,inter-XtoL
2571,3,148,321,2,M1.b,X0.a,L2.c,2,inter-XtoL
2572,3,148,336,2,M1.b,X0.a,L4.a,1,inter-XtoL
2573,3,154,393,2,M1.b,X0.a,L3.a,1,inter-XtoL
2574,3,154,340,2,M1.b,X0.a,L5.a,2,inter-XtoL
2575,3,155,357,2,M1.b,X0.a,L4.a,1,inter-XtoL
2576,3,155,359,2,M1.b,X0.a,L3.a,2,inter-XtoL
2577,3,157,356,2,M1.b,X0.a,L4.b,1,inter-XtoL
2578,3,157,351,2,M1.b,X0.a,L3.a,1,inter-XtoL
2579,3,157,362,2,M1.b,X0.a,L5.a,1,inter-XtoL
2580,3,158,360,2,M1.b,X0.a,L4.a,2,inter-XtoL
2581,3,159,365,2,M1.b,X0.a,L6.a,2,inter-XtoL
2582,3,159,388,2,M1.b,X0.a,L3.a,1,inter-XtoL
2583,3,160,364,2,M1.b,X0.a,L4.a,1,inter-XtoL
2584,3,160,358,2,M1.b,X0.a,L3.a,1,inter-XtoL
2585,3,160,372,2,M1.b,X0.a,L6.a,1,inter-XtoL
2586,3,161,342,2,M1.b,X0.a,L3.a,2,inter-XtoL
2587,3,161,368,2,M1.b,X0.a,L6.b,1,inter-XtoL
2588,3,164,371,2,M1.b,X0.a,L4.a,2,inter-XtoL
2589,3,164,397,2,M1.b,X0.a,L3.a,1,inter-XtoL
2590,3,165,363,2,M1.b,X0.a,L5.a,2,inter-XtoL
2591,3,165,398,2,M1.b,X0.a,L3.a,1,inter-XtoL
2592,3,168,378,2,M1.b,X0.a,L6.a,2,inter-XtoL
2593,3,169,379,2,M1.b,X0.a,L6.a,1,inter-XtoL
2594,3,169,384,2,M1.b,X0.a,L3.a,1,inter-XtoL
2595,3,169,352,2,M1.b,X0.a,L5.a,1,inter-XtoL
2596,3,170,381,2,M1.b,X0.a,L3.a,2,inter-XtoL
2597,3,170,380,2,M1.b,X0.a,L6.a,1,inter-XtoL
2598,3,171,402,2,M1.b,X0.a,L3.a,1,inter-XtoL
2599,3,171,382,2,M1.b,X0.a,L5.a,2,inter-XtoL
2600,3,172,341,2,M1.b,X0.a,L3.a,1,inter-XtoL
2601,3,172,387,2,M1.b,X0.a,L6.b,1,inter-XtoL
2602,3,172,409,2,M1.b,X0.a,L4.c,1,inter-XtoL
2603,3,173,386,2,M1.b,X0.a,L4.a,2,inter-XtoL
2604,3,173,393,2,M1.b,X0.a,L3.a,1,inter-XtoL
2605,3,175,339,2,M1.b,X0.a,L3.a,2,inter-XtoL
2606,3,175,394,2,M1.b,X0.a,L5.a,1,inter-XtoL
2607,3,177,343,2,M1.b,X0.a,L3.a,2,inter-XtoL
2608,3,177,397,2,M1.b,X0.a,L4.a,1,inter-XtoL
2609,3,178,395,2,M1.b,X0.a,L4.b,1,inter-XtoL
2610,3,178,348,2,M1.b,X0.a,L3.a,2,inter-XtoL
2611,3,183,390,2,M1.b,X0.a,L4.b,1,inter-XtoL
2612,3,183,391,2,M1.b,X0.a,L2.c,1,inter-XtoL
2613,3,185,396,2,M1.b,X0.a,L4.a,1,inter-XtoL
2614,3,185,347,2,M1.b,X0.a,L2.c,2,inter-XtoL
2615,3,187,399,2,M1.b,X0.a,L4.b,1,inter-XtoL
2616,3,187,377,2,M1.b,X0.a,L3.a,1,inter-XtoL
2617,3,187,350,2,M1.b,X0.a,L2.c,1,inter-XtoL
2618,3,189,401,2,M1.b,X0.a,L2.c,2,inter-XtoL
2619,3,195,353,2,M1.b,X0.a,L1.c,2,inter-XtoL
2620,3,195,400,2,M1.b,X0.a,L5.a,1,inter-XtoL
2621,3,196,389,2,M1.b,X0.a,L3.a,1,inter-XtoL
2622,3,196,373,2,M1.b,X0.a,L1.c,2,inter-XtoL
2623,3,199,354,2,M1.b,X0.a,L1.c,1,inter-XtoL
2624,3,199,392,2,M1.b,X0.a,L3.a,2,inter-XtoL
2625,3,214,429,2,M1.b,X0.a,L5.a,2,inter-XtoL
2626,3,215,430,2,M1.b,X0.a,L4.a,2,inter-XtoL
2627,3,217,428,2,M1.b,X0.a,L4.b,2,inter-XtoL
2628,3,218,434,2,M1.b,X0.a,L5.a,2,inter-XtoL
2629,3,219,435,2,M1.b,X0.a,L4.a,1,inter-XtoL
2630,3,221,423,2,M1.b,X0.a,L3.c,1,inter-XtoL
2631,3,221,443,2,M1.b,X0.a,L5.a,1,inter-XtoL
2632,3,222,424,2,M1.b,X0.a,L3.c,1,inter-XtoL
2633,3,225,431,2,M1.b,X0.a,L3.c,1,inter-XtoL
